Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn
SK Salzgitter,A35-A59,W,1,0,05/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,2,0,05/11/2020 00:00,0,-9,0,2,1
SK Salzgitter,A35-A59,W,1,0,05/11/2020 00:00,0,-9,1,1,1
SK Salzgitter,A35-A59,W,1,0,06/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,2,0,07/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
SK Salzgitter,A35-A59,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,08/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,11,0,08/11/2020 00:00,0,-9,-9,0,0
SK Salzgitter,A35-A59,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,2,0,09/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,6,0,09/11/2020 00:00,0,-9,-9,0,0
SK Salzgitter,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,0
SK Salzgitter,A35-A59,W,1,0,11/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,2,0,11/11/2020 00:00,0,-9,1,2,1
SK Salzgitter,A35-A59,W,2,0,11/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,12/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,4,0,12/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,2,0,12/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,2,0,12/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,6,0,12/11/2020 00:00,0,-9,-9,0,0
SK Salzgitter,A35-A59,W,1,0,13/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,3,0,13/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,14/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,4,0,07/11/2020 00:00,0,-9,1,4,1
LK Goslar,A15-A34,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Goslar,A15-A34,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,2,0,04/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A15-A34,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Goslar,A15-A34,W,1,0,09/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,M,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,2,0,03/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,M,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,M,1,0,06/11/2020 00:00,0,-9,1,1,1
LK Goslar,A35-A59,M,1,0,06/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A35-A59,M,1,0,09/11/2020 00:00,0,-9,1,1,1
LK Goslar,A35-A59,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,3,0,02/11/2020 00:00,0,-9,0,3,1
LK Goslar,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,03/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Goslar,A35-A59,W,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,W,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A35-A59,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A35-A59,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A60-A79,M,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A60-A79,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A60-A79,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A60-A79,W,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Goslar,A60-A79,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A60-A79,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A80+,M,1,0,02/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A80+,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A80+,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Goslar,A80+,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Goslar,A80+,W,1,0,02/11/2020 00:00,0,-9,1,1,0
LK Goslar,A80+,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Goslar,A80+,W,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Goslar,unbekannt,M,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Goslar,unbekannt,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,1,0,11/11/2020 00:00,0,-9,0,1,1
LK Goslar,unbekannt,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,M,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Goslar,unbekannt,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Goslar,unbekannt,W,2,0,07/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,11/11/2020 00:00,0,-9,0,1,1
LK Goslar,unbekannt,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,2,0,11/11/2020 00:00,0,-9,-9,0,0
LK Goslar,unbekannt,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Goslar,unbekannt,W,2,0,12/11/2020 00:00,0,-9,-9,0,0
LK Goslar,unbekannt,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A00-A04,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A00-A04,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A00-A04,W,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A05-A14,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A05-A14,M,2,0,07/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A05-A14,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A05-A14,M,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A05-A14,W,1,0,02/11/2020 00:00,0,-9,1,1,0
LK Helmstedt,A05-A14,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A15-A34,M,2,0,06/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A15-A34,M,1,0,11/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A15-A34,M,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A15-A34,W,1,0,02/11/2020 00:00,0,-9,1,1,0
LK Helmstedt,A15-A34,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A15-A34,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A15-A34,W,3,0,06/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A15-A34,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,W,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A15-A34,W,3,0,13/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A15-A34,W,1,0,08/11/2020 00:00,0,-9,0,1,1
SK Salzgitter,A35-A59,W,2,0,14/11/2020 00:00,0,-9,-9,0,1
SK Salzgitter,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,1,0,08/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,1,0,09/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,M,1,0,14/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,2,0,09/11/2020 00:00,0,-9,1,2,1
SK Wolfsburg,A35-A59,M,3,0,14/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A15-A34,W,3,0,09/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,04/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,04/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A35-A59,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,05/11/2020 00:00,0,-9,1,1,1
SK Wolfsburg,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A60-A79,M,1,0,02/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,M,1,0,03/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,M,1,0,03/11/2020 00:00,0,-9,-9,0,0
SK Wolfsburg,A60-A79,M,1,0,04/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,M,1,0,04/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,M,1,0,04/11/2020 00:00,0,-9,1,1,1
SK Wolfsburg,A60-A79,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
SK Wolfsburg,A60-A79,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A60-A79,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A60-A79,M,2,0,12/11/2020 00:00,0,-9,-9,0,0
SK Wolfsburg,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,0
SK Wolfsburg,A60-A79,W,1,0,02/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,W,1,0,03/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,W,1,0,04/11/2020 00:00,0,-9,0,1,1
SK Wolfsburg,A60-A79,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
SK Wolfsburg,A60-A79,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A80+,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A80+,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A80+,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
SK Wolfsburg,A80+,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
SK Wolfsburg,A80+,W,2,0,12/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A00-A04,M,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A00-A04,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A00-A04,M,3,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A00-A04,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A00-A04,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A00-A04,W,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A05-A14,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,M,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A05-A14,M,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,M,1,0,07/11/2020 00:00,0,-9,1,1,1
LK Gifhorn,A05-A14,M,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A05-A14,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A05-A14,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A05-A14,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A05-A14,M,1,0,12/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A05-A14,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A05-A14,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A05-A14,W,2,0,07/11/2020 00:00,0,-9,1,2,1
LK Gifhorn,A05-A14,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A05-A14,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A05-A14,W,4,0,12/11/2020 00:00,0,-9,-9,0,0
LK Gifhorn,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,2,0,02/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,M,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,M,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,M,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,M,1,0,07/11/2020 00:00,0,-9,1,1,1
LK Gifhorn,A15-A34,M,1,0,08/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,2,0,08/11/2020 00:00,0,-9,1,2,1
LK Gifhorn,A15-A34,M,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,09/11/2020 00:00,0,-9,1,1,1
LK Gifhorn,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,11/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,M,4,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,3,0,12/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,3,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,3,0,02/11/2020 00:00,0,-9,0,3,1
LK Gifhorn,A15-A34,W,2,0,03/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,W,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,W,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,2,0,07/11/2020 00:00,0,-9,0,2,1
LK Gifhorn,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,4,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,1,0,11/11/2020 00:00,0,-9,0,1,1
LK Gifhorn,A15-A34,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Gifhorn,A15-A34,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A35-A59,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A35-A59,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,M,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A35-A59,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,2,0,07/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,12/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,W,2,0,02/11/2020 00:00,0,-9,0,2,1
LK Helmstedt,A35-A59,W,2,0,03/11/2020 00:00,0,-9,1,2,1
LK Helmstedt,A35-A59,W,1,0,04/11/2020 00:00,0,-9,1,1,1
LK Helmstedt,A35-A59,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Helmstedt,A35-A59,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,W,2,0,05/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,W,3,0,06/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,W,3,0,10/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Helmstedt,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,0
LK Helmstedt,A35-A59,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
